Brutto-Einkommen,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Veränderung seit 2004
50000.0,1.5374441199137414,1.531206623011969,1.5237581206703088,1.5214320777815702,1.4803120732004136,1.4690496853522474,1.4649223429920697,1.4496004435191798,1.4507918375981586,1.4522900003748889,1.2867022389196823,1.262369783912099,1.267197222686245,-17.6
100000.0,6.566466942061496,6.539826417910935,6.508013655573189,6.498079061179229,6.322454368715784,6.3335443981695985,6.315750101390335,6.2723981095766375,6.277553252845366,6.284035779399912,6.0645643160551375,5.817073949309234,5.8555651883468816,-10.8
200000.0,13.544834800984603,13.489882647594538,13.424261574005085,13.4037692086177,13.041503249254735,12.381247760863817,12.34646224689188,12.255163749585058,12.265235993694425,12.277901711502704,12.146711256790853,11.579237125050856,11.612493230239247,-14.3
500000.0,20.33353665632958,20.251042359299106,20.152531855120657,20.121768669825162,19.57793419179139,17.87898142217066,17.828749848578312,17.736091521765633,17.750668417432145,17.768998676809044,17.665291840551706,17.12545645863611,17.190946058899808,-15.5
1000000.0,22.99125547919605,22.89797866805095,22.786592232565994,22.751808108955988,22.136891105868994,20.382486927625134,20.325221674760627,20.249825243247585,20.266468120257624,20.28739632468135,20.174188262595763,19.652970465545835,19.73067851455099,-14.2
