Brutto-Einkommen,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Veränderung seit 2004
50000.0,8.78881607489631,8.75315935584724,8.71057991099694,8.697283061461626,8.462220106924482,8.440106211127532,8.65599709355622,8.370867323052027,8.377747151082698,8.386398446609277,8.388929650877795,7.916399524020191,7.946672693182604,-9.6
100000.0,14.888302326329798,14.827899649946124,14.755769838329144,14.733244902753926,14.335046976770988,13.574850630212511,13.922083995301012,13.477832695100934,13.488909823382889,13.502839170152237,13.506914631670321,12.908077845386899,12.979488036397116,-12.8
200000.0,19.623965483852274,19.544349956809327,19.44927713369603,19.419587478786717,18.89473097171462,17.233615884297365,17.674437415167727,17.080837606998713,17.094875964174964,17.11252901830626,17.117693965663804,16.54548308813363,16.59657021873505,-15.4
500000.0,23.215406210697495,23.121220007480737,23.008747622121657,22.973624374501718,22.352712305326243,20.574779987854,21.10106571178216,20.418082437584626,20.434863601407415,20.455965699724867,20.4102566169137,19.8844049259297,19.960445043939153,-14.0
1000000.0,24.533728621931946,24.434193910857825,24.315334608771202,24.278216833720954,23.62204532136493,21.975689790002015,22.537809619073272,21.83690763359258,21.854854898008938,21.877423352869574,21.79582508969303,21.305380144230757,21.38940718681081,-12.8
