Brutto-Einkommen,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Veränderung seit 2004
50000.0,3.8076887081975834,3.7922407018520734,3.7737934764264667,3.768032716001084,3.66619345231878,3.6495259478876587,3.639272487307341,3.6124963433731923,3.615465373062078,3.619198889823137,3.620291245705921,3.5697782900371453,3.5834295088416908,-5.9
100000.0,9.018714261051633,8.982124832185475,8.9384315925925,8.924786923559799,8.6835751832909,8.698806784648683,8.674367207088256,8.628574068566538,8.635665699989048,8.644583335564816,8.647192465858083,8.175347172002164,8.225177577289479,-8.8
200000.0,15.230754832790334,15.168962807408294,15.095173905705867,15.072130864004336,14.66477380927512,13.822579527624505,13.783744545676555,13.690958474594538,13.702210766172618,13.716360378540692,13.72050028557701,13.11673878494379,13.155874462998126,-13.6
500000.0,21.056949615431662,20.971520391510094,20.86950514654135,20.83764748922744,20.274464832091045,18.514645688536913,18.462628195734627,18.36931381074418,18.384411137602015,18.403395832528354,18.359373155811245,17.805194034588762,17.87328302496162,-15.1
1000000.0,23.359092577044567,23.26432343019214,23.151154923118888,23.115814288313068,22.49105922805526,20.71510195072374,20.6569022052494,20.581162487480512,20.5980776831372,20.619348324767056,20.537370346161822,20.009023481521034,20.08809311582147,-14.0
